,strategy_returns,cumulative_returns,drawdown
30671,-0.0,0.0,0.0
30672,-0.0,0.0,0.0
30673,-0.0,0.0,0.0
30674,0.0,0.0,0.0
30675,-0.0,0.0,0.0
30676,0.0,0.0,0.0
30677,0.0,0.0,0.0
30678,0.0,0.0,0.0
30679,3.607438538659125e-05,0.0036075036075056133,0.0
30680,0.0,0.0036075036075056133,0.0
30681,-9.018840363612916e-05,-0.005411255411247318,-0.009018433678431581
30682,0.0,-0.005411255411247318,-0.009018433678431581
30683,0.0,-0.005411255411247318,-0.009018433678431581
30684,-0.0,-0.005411255411247318,-0.009018433678431581
30685,0.0,-0.005411255411247318,-0.009018433678431581
30686,0.0,-0.005411255411247318,-0.009018433678431581
30687,0.0,-0.005411255411247318,-0.009018433678431581
30688,0.0,-0.005411255411247318,-0.009018433678431581
30689,0.0,-0.005411255411247318,-0.009018433678431581
30690,-0.0,-0.005411255411247318,-0.009018433678431581
30691,-0.0,-0.005411255411247318,-0.009018433678431581
30692,-3.607763908309374e-05,-0.009018759018741829,-0.012625807149801993
30693,-0.00012626148770848172,-0.021642972074920053,-0.02524956480346452
30694,0.00014430014455064634,-0.007215039752528352,-0.010822152950473729
30695,-1.8038656842107746e-05,-0.009018759018730726,-0.01262580714979089
30696,-0.00034267266979734934,-0.0432770654883341,-0.04688287779432976
30697,0.0,-0.0432770654883341,-0.04688287779432976
30698,0.0,-0.0432770654883341,-0.04688287779432976
30699,-0.0,-0.0432770654883341,-0.04688287779432976
30700,-0.0,-0.0432770654883341,-0.04688287779432976
30701,-0.0,-0.0432770654883341,-0.04688287779432976
30702,-0.000420937441458287,-0.08534373835697995,-0.08894803316098487
30703,-0.0,-0.08534373835697995,-0.08894803316098487
30704,-0.0,-0.08534373835697995,-0.08894803316098487
30705,-5.4840504344396145e-05,-0.09082295825479925,-0.09442705540287921
30706,0.0002345363857869467,-0.0673878728817856,-0.07099281542091163
30707,-0.0002706140248701674,-0.09442738046530064,-0.09803134758840093
30708,3.607763908319355e-05,-0.09082295825479925,-0.09442705540287921
30709,-0.0,-0.09082295825479925,-0.09442705540287921
30710,-0.0002886627717236263,-0.11965885609496185,-0.12326191302450829
30711,0.0,-0.11965885609496185,-0.12326191302450829
